Asset_ID,Anomaly_Type,Severity,Description,Timestamp,Recommended_Action
EQX1004,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2025-05-16 11:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1005,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2024-12-10 12:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1005,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2024-12-10 19:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1005,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2024-12-12 03:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1005,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2024-12-14 03:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1005,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.6%). Risk of engine air-lock if tank empties.,2024-12-14 08:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1005,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.9%). Risk of engine air-lock if tank empties.,2024-12-14 09:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1005,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (10.7%). Risk of engine air-lock if tank empties.,2024-12-14 10:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1006,Idle Hours > Engine Hours,MEDIUM,Equipment EQX1006 recorded higher daily idle hours (10.8h) than active engine work hours (1.3h).,2025-05-22,Instruct site operator to shut down ignition during downtime to curb fuel wastage.
EQX1006,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2024-11-27 02:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1006,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.9%). Risk of engine air-lock if tank empties.,2024-11-28 07:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1006,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.7%). Risk of engine air-lock if tank empties.,2024-11-28 08:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1006,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.1%). Risk of engine air-lock if tank empties.,2024-11-28 09:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1006,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (10.4%). Risk of engine air-lock if tank empties.,2024-11-28 10:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1007,Idle Hours > Engine Hours,MEDIUM,Equipment EQX1007 recorded higher daily idle hours (10.8h) than active engine work hours (1.6h).,2024-12-11,Instruct site operator to shut down ignition during downtime to curb fuel wastage.
EQX1007,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2024-08-13 17:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1007,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2024-08-15 09:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1007,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2024-08-16 05:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1007,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2024-08-16 15:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1007,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2024-08-16 20:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1007,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2024-08-16 23:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1007,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.3%). Risk of engine air-lock if tank empties.,2024-08-17 10:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1007,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.0%). Risk of engine air-lock if tank empties.,2024-08-17 11:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1008,Idle Hours > Engine Hours,MEDIUM,Equipment EQX1008 recorded higher daily idle hours (11.5h) than active engine work hours (2.4h).,2025-03-08,Instruct site operator to shut down ignition during downtime to curb fuel wastage.
EQX1008,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2024-11-01 22:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1008,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2024-11-02 17:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1008,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2024-11-03 01:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1008,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2024-11-03 20:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1008,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2024-11-04 01:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1008,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2024-11-04 12:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1008,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.7%). Risk of engine air-lock if tank empties.,2024-11-04 16:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1008,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.5%). Risk of engine air-lock if tank empties.,2024-11-04 17:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1008,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.5%). Risk of engine air-lock if tank empties.,2024-11-04 18:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1008,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.4%). Risk of engine air-lock if tank empties.,2024-11-04 19:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1008,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.4%). Risk of engine air-lock if tank empties.,2024-11-04 20:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1008,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.4%). Risk of engine air-lock if tank empties.,2024-11-04 21:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1008,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.4%). Risk of engine air-lock if tank empties.,2024-11-04 22:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1008,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.3%). Risk of engine air-lock if tank empties.,2024-11-04 23:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1008,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.3%). Risk of engine air-lock if tank empties.,2024-11-05 00:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1008,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.3%). Risk of engine air-lock if tank empties.,2024-11-05 01:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1008,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.2%). Risk of engine air-lock if tank empties.,2024-11-05 02:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1008,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.2%). Risk of engine air-lock if tank empties.,2024-11-05 03:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1008,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.2%). Risk of engine air-lock if tank empties.,2024-11-05 04:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1008,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.2%). Risk of engine air-lock if tank empties.,2024-11-05 05:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1008,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.1%). Risk of engine air-lock if tank empties.,2024-11-05 06:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1008,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.1%). Risk of engine air-lock if tank empties.,2024-11-05 07:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1008,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (11.1%). Risk of engine air-lock if tank empties.,2024-11-05 08:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1008,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2024-11-05 09:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1008,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2024-11-06 01:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1009,Idle Hours > Engine Hours,MEDIUM,Equipment EQX1009 recorded higher daily idle hours (8.5h) than active engine work hours (1.5h).,2025-03-31,Instruct site operator to shut down ignition during downtime to curb fuel wastage.
EQX1009,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2025-04-10 08:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1009,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2025-04-11 09:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1009,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2025-04-12 11:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1009,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2025-04-12 23:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1009,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.2%). Risk of engine air-lock if tank empties.,2025-04-13 09:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1009,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.8%). Risk of engine air-lock if tank empties.,2025-04-13 10:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1009,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (11.6%). Risk of engine air-lock if tank empties.,2025-04-13 11:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1009,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (10.1%). Risk of engine air-lock if tank empties.,2025-04-13 12:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1009,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2025-04-14 09:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1010,Idle Hours > Engine Hours,MEDIUM,Equipment EQX1010 recorded higher daily idle hours (11.7h) than active engine work hours (2.5h).,2025-07-15,Instruct site operator to shut down ignition during downtime to curb fuel wastage.
EQX1010,Idle Hours > Engine Hours,MEDIUM,Equipment EQX1010 recorded higher daily idle hours (8.3h) than active engine work hours (2.0h).,2025-03-24,Instruct site operator to shut down ignition during downtime to curb fuel wastage.
EQX1010,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2025-07-15 18:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1010,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2025-07-16 13:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1010,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2025-07-16 22:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1010,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2025-07-17 17:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1010,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2025-07-18 19:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1010,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2025-07-18 20:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1010,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2025-07-19 03:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1010,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2025-07-19 04:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1010,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.4%). Risk of engine air-lock if tank empties.,2025-07-19 09:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1010,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (11.2%). Risk of engine air-lock if tank empties.,2025-07-19 10:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1011,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2024-11-05 13:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1011,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.1%). Risk of engine air-lock if tank empties.,2024-11-08 08:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1011,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.7%). Risk of engine air-lock if tank empties.,2024-11-08 09:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1011,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (10.8%). Risk of engine air-lock if tank empties.,2024-11-08 10:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1012,Idle Hours > Engine Hours,MEDIUM,Equipment EQX1012 recorded higher daily idle hours (10.4h) than active engine work hours (1.7h).,2025-03-01,Instruct site operator to shut down ignition during downtime to curb fuel wastage.
EQX1012,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2025-01-29 14:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1012,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2025-01-30 04:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1012,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2025-01-31 04:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1012,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2025-01-31 13:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1012,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2025-02-01 09:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1012,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2025-02-01 16:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1012,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.4%). Risk of engine air-lock if tank empties.,2025-02-02 08:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1012,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.1%). Risk of engine air-lock if tank empties.,2025-02-02 09:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1012,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (10.1%). Risk of engine air-lock if tank empties.,2025-02-02 10:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1012,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2025-02-03 09:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1013,Idle Hours > Engine Hours,MEDIUM,Equipment EQX1013 recorded higher daily idle hours (10.0h) than active engine work hours (1.5h).,2024-10-10,Instruct site operator to shut down ignition during downtime to curb fuel wastage.
EQX1013,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2024-10-13 08:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1013,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2024-10-14 05:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1013,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2024-10-14 09:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1013,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.5%). Risk of engine air-lock if tank empties.,2024-10-16 17:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1013,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.5%). Risk of engine air-lock if tank empties.,2024-10-16 18:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1013,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.4%). Risk of engine air-lock if tank empties.,2024-10-16 19:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1013,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2024-10-16 20:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1013,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.4%). Risk of engine air-lock if tank empties.,2024-10-16 20:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1013,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2024-10-16 21:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1013,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.4%). Risk of engine air-lock if tank empties.,2024-10-16 21:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1013,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.4%). Risk of engine air-lock if tank empties.,2024-10-16 22:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1013,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.3%). Risk of engine air-lock if tank empties.,2024-10-16 23:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1013,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.3%). Risk of engine air-lock if tank empties.,2024-10-17 00:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1013,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.3%). Risk of engine air-lock if tank empties.,2024-10-17 01:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1013,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.2%). Risk of engine air-lock if tank empties.,2024-10-17 02:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1013,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2024-10-17 03:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1013,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.2%). Risk of engine air-lock if tank empties.,2024-10-17 03:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1013,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.2%). Risk of engine air-lock if tank empties.,2024-10-17 04:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1013,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.2%). Risk of engine air-lock if tank empties.,2024-10-17 05:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1013,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.1%). Risk of engine air-lock if tank empties.,2024-10-17 06:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1013,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (13.1%). Risk of engine air-lock if tank empties.,2024-10-17 07:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1013,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (11.6%). Risk of engine air-lock if tank empties.,2024-10-17 08:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1014,Idle Hours > Engine Hours,MEDIUM,Equipment EQX1014 recorded higher daily idle hours (9.3h) than active engine work hours (1.5h).,2024-10-30,Instruct site operator to shut down ignition during downtime to curb fuel wastage.
EQX1014,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2025-02-11 09:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1014,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2025-02-11 10:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1014,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2025-02-11 16:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1014,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2025-02-14 08:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1014,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.0%). Risk of engine air-lock if tank empties.,2025-02-14 09:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1014,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.4%). Risk of engine air-lock if tank empties.,2025-02-14 10:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1014,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (10.5%). Risk of engine air-lock if tank empties.,2025-02-14 11:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1015,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2025-06-02 22:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1015,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0300' logged by engine ECM.,2025-06-03 01:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0300' service.
EQX1015,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2025-06-03 05:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1015,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0017' logged by engine ECM.,2025-06-04 01:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0017' service.
EQX1015,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0420' logged by engine ECM.,2025-06-04 16:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0420' service.
EQX1015,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.5%). Risk of engine air-lock if tank empties.,2025-06-04 17:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1015,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.5%). Risk of engine air-lock if tank empties.,2025-06-04 18:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1015,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.5%). Risk of engine air-lock if tank empties.,2025-06-04 19:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1015,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.4%). Risk of engine air-lock if tank empties.,2025-06-04 20:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1015,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.4%). Risk of engine air-lock if tank empties.,2025-06-04 21:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1015,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.4%). Risk of engine air-lock if tank empties.,2025-06-04 22:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1015,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2025-06-04 23:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1015,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.3%). Risk of engine air-lock if tank empties.,2025-06-04 23:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1015,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.3%). Risk of engine air-lock if tank empties.,2025-06-05 00:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1015,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.3%). Risk of engine air-lock if tank empties.,2025-06-05 01:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1015,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.3%). Risk of engine air-lock if tank empties.,2025-06-05 02:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1015,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.2%). Risk of engine air-lock if tank empties.,2025-06-05 03:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1015,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.2%). Risk of engine air-lock if tank empties.,2025-06-05 04:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1015,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.2%). Risk of engine air-lock if tank empties.,2025-06-05 05:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1015,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.1%). Risk of engine air-lock if tank empties.,2025-06-05 06:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1015,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (14.1%). Risk of engine air-lock if tank empties.,2025-06-05 07:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1015,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (12.3%). Risk of engine air-lock if tank empties.,2025-06-05 08:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1015,Fuel Remaining below 15%,MEDIUM,Low fuel remaining level (11.1%). Risk of engine air-lock if tank empties.,2025-06-05 09:00:00,Schedule mobile fuel tender dispatch to job site.
EQX1015,Diagnostic Trouble Codes,MEDIUM,Diagnostic Trouble Code (DTC) 'P0562' logged by engine ECM.,2025-06-06 02:00:00,Dispatch field technician for ECM diagnostic scan and DTC 'P0562' service.
EQX1016,Idle Hours > Engine Hours,MEDIUM,Equipment EQX1016 recorded higher daily idle hours (10.7h) than active engine work hours (1.2h).,2025-01-30,Instruct site operator to shut down ignition during downtime to curb fuel wastage.
